country,country_code,year_week,age_group,new_cases,population,rate_14_day_per_100k,source
Germany,DE,2021-31,15-24yr,5149,8349507,111.58742665884346,TESSy COVID-19
Germany,DE,2021-32,15-24yr,7913,8349507,156.44037426401343,TESSy COVID-19
Germany,DE,2021-33,15-24yr,11332,8349507,230.49265064392424,TESSy COVID-19
Germany,DE,2021-34,15-24yr,13812,8349507,301.1435285939637,TESSy COVID-19
Germany,DE,2021-35,15-24yr,14545,8349507,339.62484252064223,TESSy COVID-19
Germany,DE,2021-36,15-24yr,13002,8349507,329.923670942488,TESSy COVID-19
Germany,DE,2021-37,15-24yr,10547,8349507,282.0406043135241,TESSy COVID-19
Germany,DE,2021-38,15-24yr,8704,8349507,230.5645111741328,TESSy COVID-19
Germany,DE,2021-39,15-24yr,8630,8349507,207.60507177250105,TESSy COVID-19
Germany,DE,2021-40,15-24yr,8689,8349507,207.42542044697967,TESSy COVID-19
Germany,DE,2021-41,15-24yr,9830,8349507,221.7975264886897,TESSy COVID-19
Germany,DE,2021-42,15-24yr,14140,8349507,287.08281818315743,TESSy COVID-19
Germany,DE,2021-43,15-24yr,19138,8349507,398.562454046688,TESSy COVID-19
Germany,DE,2021-44,15-24yr,23547,8349507,511.22778865865973,TESSy COVID-19
Germany,DE,2021-45,15-24yr,35286,8349507,704.6284289599374,TESSy COVID-19
Germany,DE,2021-46,15-24yr,42050,8349507,926.2343273680709,TESSy COVID-19
Germany,DE,2021-47,15-24yr,47167,8349507,1068.5301539360348,TESSy COVID-19
Germany,DE,2021-48,15-24yr,45088,8349507,1104.9155357316306,TESSy COVID-19
Germany,DE,2021-49,15-24yr,38327,8349507,999.0410212243669,TESSy COVID-19
Germany,DE,2021-50,15-24yr,32178,8349507,844.4211137256367,TESSy COVID-19
Germany,DE,2021-51,15-24yr,25006,8349507,684.8787599076209,TESSy COVID-19
Germany,DE,2021-52,15-24yr,34244,8349507,709.6227358094317,TESSy COVID-19
Germany,DE,2022-01,15-24yr,70667,8349507,1256.4933474515321,TESSy COVID-19
Germany,DE,2022-02,15-24yr,93076,8349507,1961.109799656435,TESSy COVID-19
Germany,DE,2022-03,15-24yr,122950,8349507,2587.290483138705,TESSy COVID-19
Germany,DE,2022-04,15-24yr,160104,8349507,3390.068419608487,TESSy COVID-19
Germany,DE,2022-05,15-24yr,183311,8349507,4112.997330261535,TESSy COVID-19
Germany,DE,2022-06,15-24yr,184734,8349507,4407.984806767633,TESSy COVID-19
Germany,DE,2022-07,15-24yr,168641,8349507,4232.285810407729,TESSy COVID-19
Germany,DE,2022-08,15-24yr,152222,8349507,3842.897550717665,TESSy COVID-19
Germany,DE,2022-09,15-24yr,175062,8349507,3919.8002947958485,TESSy COVID-19
Germany,DE,2022-10,15-24yr,234717,8349507,4907.822701388238,TESSy COVID-19
Germany,DE,2022-11,15-24yr,239023,8349507,5673.867930166416,TESSy COVID-19
Germany,DE,2022-12,15-24yr,221748,8349507,5518.541394120635,TESSy COVID-19
Germany,DE,2022-13,15-24yr,176477,8349507,4769.44327371664,TESSy COVID-19
Germany,DE,2022-14,15-24yr,132040,8349507,3695.032533058539,TESSy COVID-19
Germany,DE,2022-15,15-24yr,106139,8349507,2852.6115374237065,TESSy COVID-19
Germany,DE,2022-16,15-24yr,101209,8349507,2483.3562029470722,TESSy COVID-19
Germany,DE,2022-17,15-24yr,86284,8349507,2245.5577317319453,TESSy COVID-19
Germany,DE,2022-18,15-24yr,58989,8349507,1739.8991341644482,TESSy COVID-19
Germany,DE,2022-19,15-24yr,50939,8349507,1316.5807274609147,TESSy COVID-19
Germany,DE,2022-20,15-24yr,37996,8349507,1065.1527090162328,TESSy COVID-19
Germany,DE,2022-21,15-24yr,23730,8349507,739.2771812754933,TESSy COVID-19
Germany,DE,2022-22,15-24yr,33668,8349507,687.4417854850592,TESSy COVID-19
Germany,DE,2022-23,15-24yr,45557,8349507,948.8584176287295,TESSy COVID-19
Germany,DE,2022-24,15-24yr,56716,8349507,1224.8986676698396,TESSy COVID-19
Germany,DE,2022-25,15-24yr,75001,8349507,1577.5422429132643,TESSy COVID-19
Germany,DE,2022-26,15-24yr,76503,8349507,1814.5262947860274,TESSy COVID-19
Germany,DE,2022-27,15-24yr,72641,8349507,1786.2611529039978,TESSy COVID-19
Germany,DE,2022-28,15-24yr,76122,8349507,1781.6980092357549,TESSy COVID-19
Germany,DE,2022-29,15-24yr,67828,8349507,1724.053887253463,TESSy COVID-19
Germany,DE,2022-30,15-24yr,51680,8349507,1431.3180406938995,TESSy COVID-19
Germany,DE,2022-31,15-24yr,37076,8349507,1063.008869865011,TESSy COVID-19
Germany,DE,2022-32,15-24yr,31051,8349507,815.9403902529814,TESSy COVID-19
Germany,DE,2022-33,15-24yr,26915,8349507,694.2445823448019,TESSy COVID-19
Germany,DE,2022-34,15-24yr,23950,8349507,609.197644842983,TESSy COVID-19
Germany,DE,2022-35,15-24yr,21394,8349507,543.0739802960821,TESSy COVID-19
Germany,DE,2022-36,15-24yr,20913,8349507,506.7005752555211,TESSy COVID-19
Germany,DE,2022-37,15-24yr,22451,8349507,519.3600053272606,TESSy COVID-19
Germany,DE,2022-38,15-24yr,25621,8349507,575.746568030903,TESSy COVID-19
Germany,DE,2022-39,15-24yr,38241,8349507,764.8595300297371,TESSy COVID-19
Germany,DE,2022-40,15-24yr,46787,8349507,1018.3595270954321,TESSy COVID-19
Germany,DE,2022-41,15-24yr,49925,8349507,1158.2959329215485,TESSy COVID-19
Germany,DE,2022-42,15-24yr,41398,8349507,1093.753200039236,TESSy COVID-19
Germany,DE,2022-43,15-24yr,29226,8349507,845.846347574773,TESSy COVID-19
Germany,DE,2022-44,15-24yr,19998,8349507,589.5437898309445,TESSy COVID-19
Germany,DE,2022-45,15-24yr,18713,8349507,463.63216415053006,TESSy COVID-19
Germany,DE,2022-46,15-24yr,15110,8349507,405.08978554063134,TESSy COVID-19
Germany,DE,2022-47,15-24yr,14760,8349507,357.7456728882316,TESSy COVID-19
Germany,DE,2022-48,15-24yr,16607,8349507,375.67487517526484,TESSy COVID-19
Germany,DE,2022-49,15-24yr,17239,8349507,405.3652509064308,TESSy COVID-19
Germany,DE,2022-50,15-24yr,18940,8349507,433.30702040252197,TESSy COVID-19
Germany,DE,2022-51,15-24yr,17817,8349507,440.2295848126123,TESSy COVID-19
Germany,DE,2022-52,15-24yr,10474,8349507,338.8343766883482,TESSy COVID-19
Germany,DE,2023-01,15-24yr,9871,8349507,243.66708118215843,TESSy COVID-19
Germany,DE,2023-02,15-24yr,7569,8349507,208.87460780618545,TESSy COVID-19
Germany,DE,2023-03,15-24yr,5581,8349507,157.49432870707216,TESSy COVID-19
Germany,DE,2023-04,15-24yr,6753,8349507,147.72129659870936,TESSy COVID-19
Germany,DE,2023-05,15-24yr,8464,8349507,182.25028136391765,TESSy COVID-19
Germany,DE,2023-06,15-24yr,8764,8349507,206.33553573881667,TESSy COVID-19
Germany,DE,2023-07,15-24yr,9401,8349507,217.55775520638525,TESSy COVID-19
Germany,DE,2023-08,15-24yr,11711,8349507,252.85325229381806,TESSy COVID-19
Germany,DE,2023-09,15-24yr,9021,8349507,248.3020853806099,TESSy COVID-19
Germany,DE,2023-10,15-24yr,3164,8349507,145.93676009853036,TESSy COVID-19
Germany,DE,2023-11,15-24yr,2564,8349507,68.60285283909577,TESSy COVID-19
Germany,DE,2023-12,15-24yr,1964,8349507,54.23074679738576,TESSy COVID-19
Germany,DE,2023-13,15-24yr,1257,8349507,38.57712796695661,TESSy COVID-19
Germany,DE,2023-14,15-24yr,706,8349507,23.51037013323062,TESSy COVID-19
Germany,DE,2023-15,15-24yr,534,8349507,14.85117624310034,TESSy COVID-19
Germany,DE,2023-16,15-24yr,515,8349507,12.563616031461498,TESSy COVID-19
Germany,DE,2023-17,15-24yr,410,8349507,11.078498407151464,TESSy COVID-19
Germany,DE,2023-18,15-24yr,322,8349507,8.766984685443104,TESSy COVID-19
Germany,DE,2023-19,15-24yr,271,8349507,7.102215735611695,TESSy COVID-19
Germany,DE,2023-20,15-24yr,137,8349507,4.886516054181403,TESSy COVID-19
Germany,DE,2023-21,15-24yr,181,8349507,3.808608101053152,TESSy COVID-19
Germany,DE,2023-22,15-24yr,113,8349507,3.5211659802189517,TESSy COVID-19
Germany,DE,2023-23,15-24yr,86,8349507,2.3833742519169094,TESSy COVID-19
Germany,DE,2023-24,15-24yr,81,8349507,2.0001180908046425,TESSy COVID-19
Germany,DE,2023-25,15-24yr,81,8349507,1.940234315630851,TESSy COVID-19
Germany,DE,2023-26,15-24yr,51,8349507,1.5809316645881009,TESSy COVID-19
Germany,DE,2023-27,15-24yr,NA,8349507,NA,TESSy COVID-19
Germany,DE,2020-01,25-49yr,0,25778230,NA,TESSy COVID-19
Germany,DE,2020-02,25-49yr,NA,25778230,NA,TESSy COVID-19
Germany,DE,2020-03,25-49yr,NA,25778230,NA,TESSy COVID-19
Germany,DE,2020-04,25-49yr,0,25778230,NA,TESSy COVID-19
Germany,DE,2020-05,25-49yr,7,25778230,0.027154696036151435,TESSy COVID-19
Germany,DE,2020-06,25-49yr,5,25778230,0.046550907490545315,TESSy COVID-19
Germany,DE,2020-07,25-49yr,3,25778230,0.031033938327030212,TESSy COVID-19
Germany,DE,2020-08,25-49yr,0,25778230,0.011637726872636329,TESSy COVID-19
Germany,DE,2020-09,25-49yr,76,25778230,0.294822414106787,TESSy COVID-19
Germany,DE,2020-10,25-49yr,396,25778230,1.8310023612947826,TESSy COVID-19
Germany,DE,2020-11,25-49yr,2949,25778230,12.976065462989506,TESSy COVID-19
Germany,DE,2020-12,25-49yr,9689,25778230,49.02586407212598,TESSy COVID-19
Germany,DE,2020-13,25-49yr,12943,25778230,87.79501152716847,TESSy COVID-19
Germany,DE,2020-14,25-49yr,12118,25778230,97.21769105171302,TESSy COVID-19
Germany,DE,2020-15,25-49yr,8899,25778230,81.53003522739924,TESSy COVID-19
Germany,DE,2020-16,25-49yr,5665,25778230,56.4972847243585,TESSy COVID-19
Germany,DE,2020-17,25-49yr,4141,25778230,38.03984990435728,TESSy COVID-19
Germany,DE,2020-18,25-49yr,2632,25778230,26.27410803612195,TESSy COVID-19
Germany,DE,2020-19,25-49yr,2290,25778230,19.09363055570534,TESSy COVID-19
Germany,DE,2020-20,25-49yr,1826,25778230,15.966961269257043,TESSy COVID-19
Germany,DE,2020-21,25-49yr,1428,25778230,12.623054414519538,TESSy COVID-19
Germany,DE,2020-22,25-49yr,1243,25778230,10.361456158937212,TESSy COVID-19
Germany,DE,2020-23,25-49yr,920,25778230,8.390801075170794,TESSy COVID-19
Germany,DE,2020-24,25-49yr,959,25778230,7.289096264561221,TESSy COVID-19
Germany,DE,2020-25,25-49yr,2053,25778230,11.684277780126875,TESSy COVID-19
Germany,DE,2020-26,25-49yr,1475,25778230,13.685966802220323,TESSy COVID-19
Germany,DE,2020-27,25-49yr,1231,25778230,10.497229639117968,TESSy COVID-19
Germany,DE,2020-28,25-49yr,1061,25778230,8.891223330694155,TESSy COVID-19
Germany,DE,2020-29,25-49yr,1355,25778230,9.372249374763124,TESSy COVID-19
Germany,DE,2020-30,25-49yr,1805,25778230,12.258405639176933,TESSy COVID-19
Germany,DE,2020-31,25-49yr,2134,25778230,15.2803353837715,TESSy COVID-19
Germany,DE,2020-32,25-49yr,2579,25778230,18.282868916911674,TESSy COVID-19
Germany,DE,2020-33,25-49yr,3405,25778230,23.213385868618598,TESSy COVID-19
Germany,DE,2020-34,25-49yr,4288,25778230,29.843010943730427,TESSy COVID-19
Germany,DE,2020-35,25-49yr,4042,25778230,32.314088283020205,TESSy COVID-19
Germany,DE,2020-36,25-49yr,3992,25778230,31.16583256492009,TESSy COVID-19
Germany,DE,2020-37,25-49yr,4247,25778230,31.96107723455024,TESSy COVID-19
Germany,DE,2020-38,25-49yr,5292,25778230,37.00409221269265,TESSy COVID-19
Germany,DE,2020-39,25-49yr,5488,25778230,41.81823189567321,TESSy COVID-19
Germany,DE,2020-40,25-49yr,6679,25778230,47.19874095312207,TESSy COVID-19
Germany,DE,2020-41,25-49yr,10774,25778230,67.70441570270728,TESSy COVID-19
Germany,DE,2020-42,25-49yr,17397,25778230,109.28213457634601,TESSy COVID-19
Germany,DE,2020-43,25-49yr,30432,25778230,185.54027953044098,TESSy COVID-19
Germany,DE,2020-44,25-49yr,44088,25778230,289.0811355162864,TESSy COVID-19
Germany,DE,2020-45,25-49yr,48647,25778230,359.74153384464336,TESSy COVID-19
Germany,DE,2020-46,25-49yr,48315,25778230,376.1390910081879,TESSy COVID-19
Germany,DE,2020-47,25-49yr,47845,25778230,373.0279386909031,TESSy COVID-19
Germany,DE,2020-48,25-49yr,44676,25778230,358.91137599439526,TESSy COVID-19
Germany,DE,2020-49,25-49yr,45490,25778230,349.77576039937577,TESSy COVID-19
Germany,DE,2020-50,25-49yr,54947,25778230,389.61945796899164,TESSy COVID-19
Germany,DE,2020-51,25-49yr,61354,25778230,451.15975767149257,TESSy COVID-19
Germany,DE,2020-52,25-49yr,47906,25778230,423.84601270141513,TESSy COVID-19
Germany,DE,2020-53,25-49yr,41957,25778230,348.60034998523946,TESSy COVID-19
Germany,DE,2021-01,25-49yr,51598,25778230,362.9225125231639,TESSy COVID-19
Germany,DE,2021-02,25-49yr,40881,25778230,358.74844781817836,TESSy COVID-19
Germany,DE,2021-03,25-49yr,32321,25778230,283.9682941769082,TESSy COVID-19
Germany,DE,2021-04,25-49yr,26621,25778230,228.65029910897684,TESSy COVID-19
Germany,DE,2021-05,25-49yr,22524,25778230,190.64536238523746,TESSy COVID-19
Germany,DE,2021-06,25-49yr,18089,25778230,157.54766715945973,TESSy COVID-19
Germany,DE,2021-07,25-49yr,18993,25778230,143.85006263036678,TESSy COVID-19
Germany,DE,2021-08,25-49yr,20971,25778230,155.03003891267943,TESSy COVID-19
Germany,DE,2021-09,25-49yr,22257,25778230,167.69188575010776,TESSy COVID-19
Germany,DE,2021-10,25-49yr,27729,25778230,193.9078051518665,TESSy COVID-19
Germany,DE,2021-11,25-49yr,35894,25778230,246.8090322725804,TESSy COVID-19
Germany,DE,2021-12,25-49yr,44847,25778230,313.2139018078433,TESSy COVID-19
Germany,DE,2021-13,25-49yr,43015,25778230,340.83798616119105,TESSy COVID-19
Germany,DE,2021-14,25-49yr,46704,25778230,348.04173909535297,TESSy COVID-19
Germany,DE,2021-15,25-49yr,54859,25778230,393.98748478852116,TESSy COVID-19
Germany,DE,2021-16,25-49yr,55206,25778230,426.96880274557253,TESSy COVID-19
Germany,DE,2021-17,25-49yr,48103,25778230,400.76064182839553,TESSy COVID-19
Germany,DE,2021-18,25-49yr,38668,25778230,336.6057328218423,TESSy COVID-19
Germany,DE,2021-19,25-49yr,26930,25778230,254.47053579706596,TESSy COVID-19
Germany,DE,2021-20,25-49yr,20197,25778230,182.8170514422441,TESSy COVID-19
Germany,DE,2021-21,25-49yr,11853,25778230,124.32971542266479,TESSy COVID-19
Germany,DE,2021-22,25-49yr,7929,25778230,76.73917099816396,TESSy COVID-19
Germany,DE,2021-23,25-49yr,5336,25778230,51.45814898850697,TESSy COVID-19
Germany,DE,2021-24,25-49yr,2788,25778230,31.51496437109918,TESSy COVID-19
Germany,DE,2021-25,25-49yr,1872,25778230,18.0772690754951,TESSy COVID-19
Germany,DE,2021-26,25-49yr,1801,25778230,14.248456934397746,TESSy COVID-19
Germany,DE,2021-27,25-49yr,2435,25778230,16.432470344162496,TESSy COVID-19
Germany,DE,2021-28,25-49yr,3780,25778230,24.109490837811595,TESSy COVID-19
Germany,DE,2021-29,25-49yr,5364,25778230,35.47179150779553,TESSy COVID-19
Germany,DE,2021-30,25-49yr,6517,25778230,46.089277657930744,TESSy COVID-19
Germany,DE,2021-31,25-49yr,8684,25778230,58.96836206364828,TESSy COVID-19
Germany,DE,2021-32,25-49yr,13363,25778230,85.52565478700438,TESSy COVID-19
Germany,DE,2021-33,25-49yr,19957,25778230,129.25635313208082,TESSy COVID-19
Germany,DE,2021-34,25-49yr,26752,25778230,181.19552816465676,TESSy COVID-19
Germany,DE,2021-35,25-49yr,29061,25778230,216.51214998081716,TESSy COVID-19
Germany,DE,2021-36,25-49yr,27929,25778230,221.07801815718148,TESSy COVID-19
Germany,DE,2021-37,25-49yr,22936,25778230,197.31765912554897,TESSy COVID-19
Germany,DE,2021-38,25-49yr,20120,25778230,167.0246560760766,TESSy COVID-19
Germany,DE,2021-39,25-49yr,21191,25778230,160.25537827849314,TESSy COVID-19
Germany,DE,2021-40,25-49yr,21979,25778230,167.46688969723678,TESSy COVID-19
Germany,DE,2021-41,25-49yr,24923,25778230,181.94422192679636,TESSy COVID-19
Germany,DE,2021-42,25-49yr,37011,25778230,240.25699204328615,TESSy COVID-19
Germany,DE,2021-43,25-49yr,50158,25778230,338.14967125361204,TESSy COVID-19
Germany,DE,2021-44,25-49yr,65842,25778230,449.9921057419381,TESSy COVID-19
Germany,DE,2021-45,25-49yr,97437,25778230,633.3988020123958,TESSy COVID-19
Germany,DE,2021-46,25-49yr,127297,25778230,871.797636998351,TESSy COVID-19
Germany,DE,2021-47,25-49yr,147107,25778230,1064.4796015862999,TESSy COVID-19
Germany,DE,2021-48,25-49yr,143651,25778230,1127.9207300113312,TESSy COVID-19
Germany,DE,2021-49,25-49yr,125127,25778230,1042.6549844578158,TESSy COVID-19
Germany,DE,2021-50,25-49yr,101473,25778230,879.0363031131308,TESSy COVID-19
Germany,DE,2021-51,25-49yr,75078,25778230,684.8841056969388,TESSy COVID-19
Germany,DE,2021-52,25-49yr,86905,25778230,628.3713040034169,TESSy COVID-19
Germany,DE,2022-01,25-49yr,142444,25778230,889.7003401707565,TESSy COVID-19
Germany,DE,2022-02,25-49yr,194304,25778230,1306.3270829688463,TESSy COVID-19
Germany,DE,2022-03,25-49yr,312729,25778230,1966.9038564711386,TESSy COVID-19
Germany,DE,2022-04,25-49yr,441530,25778230,2925.953411075935,TESSy COVID-19
Germany,DE,2022-05,25-49yr,519186,25778230,3726.8501367238946,TESSy COVID-19
Germany,DE,2022-06,25-49yr,522837,25778230,4042.2596896683754,TESSy COVID-19
Germany,DE,2022-07,25-49yr,476483,25778230,3876.6044061209786,TESSy COVID-19
Germany,DE,2022-08,25-49yr,436039,25778230,3539.893933757283,TESSy COVID-19
Germany,DE,2022-09,25-49yr,457577,25778230,3466.5529790059286,TESSy COVID-19
Germany,DE,2022-10,25-49yr,546599,25778230,3895.4420066854864,TESSy COVID-19
Germany,DE,2022-11,25-49yr,607310,25778230,4476.292592625638,TESSy COVID-19
Germany,DE,2022-12,25-49yr,607123,25778230,4711.079853038785,TESSy COVID-19
Germany,DE,2022-13,25-49yr,494439,25778230,4273.225896425007,TESSy COVID-19
Germany,DE,2022-14,25-49yr,379176,25778230,3388.9642539460624,TESSy COVID-19
Germany,DE,2022-15,25-49yr,309001,25778230,2669.605322010084,TESSy COVID-19
Germany,DE,2022-16,25-49yr,295479,25778230,2344.924379990403,TESSy COVID-19
Germany,DE,2022-17,25-49yr,227005,25778230,2026.8420291075065,TESSy COVID-19
Germany,DE,2022-18,25-49yr,184670,25778230,1596.9870700975202,TESSy COVID-19
Germany,DE,2022-19,25-49yr,162349,25778230,1346.1707805384622,TESSy COVID-19
Germany,DE,2022-20,25-49yr,115416,25778230,1077.5177349259434,TESSy COVID-19
Germany,DE,2022-21,25-49yr,76262,25778230,743.5654038310621,TESSy COVID-19
Germany,DE,2022-22,25-49yr,102895,25778230,694.9934111069689,TESSy COVID-19
Germany,DE,2022-23,25-49yr,140173,25778230,942.9196651593224,TESSy COVID-19
Germany,DE,2022-24,25-49yr,172719,25778230,1213.783878877642,TESSy COVID-19
Germany,DE,2022-25,25-49yr,236090,25778230,1585.8691616918618,TESSy COVID-19
Germany,DE,2022-26,25-49yr,252802,25778230,1896.5305220723067,TESSy COVID-19
Germany,DE,2022-27,25-49yr,256210,25778230,1974.5808769647876,TESSy COVID-19
Germany,DE,2022-28,25-49yr,273677,25778230,2055.560059786882,TESSy COVID-19
Germany,DE,2022-29,25-49yr,252149,25778230,2039.8064568436234,TESSy COVID-19
Germany,DE,2022-30,25-49yr,201286,25778230,1758.984228164618,TESSy COVID-19
Germany,DE,2022-31,25-49yr,148659,25778230,1357.5214434815734,TESSy COVID-19
Germany,DE,2022-32,25-49yr,120305,25778230,1043.376523523919,TESSy COVID-19
Germany,DE,2022-33,25-49yr,104358,25778230,871.5222107956986,TESSy COVID-19
Germany,DE,2022-34,25-49yr,90439,25778230,755.664760536313,TESSy COVID-19
Germany,DE,2022-35,25-49yr,79888,25778230,660.7397016785094,TESSy COVID-19
Germany,DE,2022-36,25-49yr,80340,25778230,621.5632337829246,TESSy COVID-19
Germany,DE,2022-37,25-49yr,87991,25778230,652.9967340659153,TESSy COVID-19
Germany,DE,2022-38,25-49yr,108328,25778230,761.5689673030305,TESSy COVID-19
Germany,DE,2022-39,25-49yr,172160,25778230,1088.0809116840062,TESSy COVID-19
Germany,DE,2022-40,25-49yr,219218,25778230,1518.2500893195538,TESSy COVID-19
Germany,DE,2022-41,25-49yr,228485,25778230,1736.7484113533008,TESSy COVID-19
Germany,DE,2022-42,25-49yr,189753,25778230,1622.4465372525576,TESSy COVID-19
Germany,DE,2022-43,25-49yr,133607,25778230,1254.3917871785611,TESSy COVID-19
Germany,DE,2022-44,25-49yr,90077,25778230,867.7244325929282,TESSy COVID-19
Germany,DE,2022-45,25-49yr,75250,25778230,641.3434902241155,TESSy COVID-19
Germany,DE,2022-46,25-49yr,63805,25778230,539.4280367581482,TESSy COVID-19
Germany,DE,2022-47,25-49yr,65235,25778230,500.57742521499733,TESSy COVID-19
Germany,DE,2022-48,25-49yr,70641,25778230,527.0959255154446,TESSy COVID-19
Germany,DE,2022-49,25-49yr,75566,25778230,567.1723776225133,TESSy COVID-19
Germany,DE,2022-50,25-49yr,84096,25778230,619.3675826462872,TESSy COVID-19
Germany,DE,2022-51,25-49yr,84756,25778230,655.0178192994631,TESSy COVID-19
Germany,DE,2022-52,25-49yr,55283,25778230,543.2452111723729,TESSy COVID-19
Germany,DE,2023-01,25-49yr,48475,25778230,402.5024216170001,TESSy COVID-19
Germany,DE,2023-02,25-49yr,33004,25778230,316.0767826185118,TESSy COVID-19
Germany,DE,2023-03,25-49yr,25007,25778230,225.0387245361687,TESSy COVID-19
Germany,DE,2023-04,25-49yr,31009,25778230,217.29963616586554,TESSy COVID-19
Germany,DE,2023-05,25-49yr,34927,25778230,255.781719691383,TESSy COVID-19
Germany,DE,2023-06,25-49yr,34384,25778230,268.8741624230989,TESSy COVID-19
Germany,DE,2023-07,25-49yr,37580,25778230,279.16579222080026,TESSy COVID-19
Germany,DE,2023-08,25-49yr,45449,25778230,322.08960816937395,TESSy COVID-19
Germany,DE,2023-09,25-49yr,32673,25778230,303.0541662480318,TESSy COVID-19
Germany,DE,2023-10,25-49yr,13241,25778230,178.11153054340815,TESSy COVID-19
Germany,DE,2023-11,25-49yr,11208,25778230,94.8435947696952,TESSy COVID-19
Germany,DE,2023-12,25-49yr,8473,25778230,76.34736752678519,TESSy COVID-19
Germany,DE,2023-13,25-49yr,5494,25778230,54.18137707670387,TESSy COVID-19
Germany,DE,2023-14,25-49yr,3416,25778230,34.5640488117299,TESSy COVID-19
Germany,DE,2023-15,25-49yr,2615,25778230,23.3957102562899,TESSy COVID-19
Germany,DE,2023-16,25-49yr,2451,25778230,19.65224144559188,TESSy COVID-19
Germany,DE,2023-17,25-49yr,1927,25778230,16.983322749467284,TESSy COVID-19
Germany,DE,2023-18,25-49yr,1466,25778230,13.162269092951687,TESSy COVID-19
Germany,DE,2023-19,25-49yr,1425,25778230,11.214889462930543,TESSy COVID-19
Germany,DE,2023-20,25-49yr,812,25778230,8.677865004695823,TESSy COVID-19
Germany,DE,2023-21,25-49yr,813,25778230,6.3037687226780115,TESSy COVID-19
Germany,DE,2023-22,25-49yr,521,25778230,5.174909216032288,TESSy COVID-19
Germany,DE,2023-23,25-49yr,415,25778230,3.6309707842625345,TESSy COVID-19
Germany,DE,2023-24,25-49yr,413,25778230,3.212012616847627,TESSy COVID-19
Germany,DE,2023-25,25-49yr,349,25778230,2.9559826256496278,TESSy COVID-19
Germany,DE,2023-26,25-49yr,249,25778230,2.319786889945508,TESSy COVID-19
Germany,DE,2023-27,25-49yr,NA,25778230,NA,TESSy COVID-19
Germany,DE,2020-01,50-64yr,0,19065953,NA,TESSy COVID-19
Germany,DE,2020-02,50-64yr,NA,19065953,NA,TESSy COVID-19
Germany,DE,2020-03,50-64yr,NA,19065953,NA,TESSy COVID-19
Germany,DE,2020-04,50-64yr,0,19065953,NA,TESSy COVID-19
Germany,DE,2020-05,50-64yr,1,19065953,0.005244951563659052,TESSy COVID-19
Germany,DE,2020-06,50-64yr,2,19065953,0.015734854690977157,TESSy COVID-19
Germany,DE,2020-07,50-64yr,0,19065953,0.010489903127318104,TESSy COVID-19
Germany,DE,2020-08,50-64yr,0,19065953,0,TESSy COVID-19
Germany,DE,2020-09,50-64yr,30,19065953,0.15734854690977157,TESSy COVID-19
Germany,DE,2020-10,50-64yr,277,19065953,1.610200130043329,TESSy COVID-19
Germany,DE,2020-11,50-64yr,2158,19065953,12.771457057509792,TESSy COVID-19
Germany,DE,2020-12,50-64yr,7265,19065953,49.42317858435925,TESSy COVID-19
Germany,DE,2020-13,50-64yr,10107,19065953,91.11529856388506,TESSy COVID-19
Germany,DE,2020-14,50-64yr,10144,19065953,106.21551411565947,TESSy COVID-19
Germany,DE,2020-15,50-64yr,6994,19065953,89.88797989798884,TESSy COVID-19
Germany,DE,2020-16,50-64yr,4214,19065953,58.78541712549066,TESSy COVID-19
Germany,DE,2020-17,50-64yr,2720,19065953,36.36849414241187,TESSy COVID-19
Germany,DE,2020-18,50-64yr,1606,19065953,22.68966046438906,TESSy COVID-19
Germany,DE,2020-19,50-64yr,1358,19065953,15.546036434685432,TESSy COVID-19
Germany,DE,2020-20,50-64yr,974,19065953,12.23122704645291,TESSy COVID-19
Germany,DE,2020-21,50-64yr,688,19065953,8.717109498801346,TESSy COVID-19
Germany,DE,2020-22,50-64yr,645,19065953,6.991520434357517,TESSy COVID-19
Germany,DE,2020-23,50-64yr,398,19065953,5.470484480896392,TESSy COVID-19
Germany,DE,2020-24,50-64yr,372,19065953,4.038612704017471,TESSy COVID-19
Germany,DE,2020-25,50-64yr,641,19065953,5.31313593398662,TESSy COVID-19
Germany,DE,2020-26,50-64yr,566,19065953,6.330656537336476,TESSy COVID-19
Germany,DE,2020-27,50-64yr,453,19065953,5.344605643368574,TESSy COVID-19
Germany,DE,2020-28,50-64yr,384,19065953,4.3900244587826265,TESSy COVID-19
Germany,DE,2020-29,50-64yr,496,19065953,4.615557376019966,TESSy COVID-19
Germany,DE,2020-30,50-64yr,691,19065953,6.225757506063295,TESSy COVID-19
Germany,DE,2020-31,50-64yr,794,19065953,7.788753072033693,TESSy COVID-19
Germany,DE,2020-32,50-64yr,928,19065953,9.031806592620889,TESSy COVID-19
Germany,DE,2020-33,50-64yr,991,19065953,10.065062050661721,TESSy COVID-19
Germany,DE,2020-34,50-64yr,1226,19065953,11.62805761663212,TESSy COVID-19
Germany,DE,2020-35,50-64yr,1141,19065953,12.414800351180977,TESSy COVID-19
Germany,DE,2020-36,50-64yr,1187,19065953,12.210247240198274,TESSy COVID-19
Germany,DE,2020-37,50-64yr,1560,19065953,14.407881945371416,TESSy COVID-19
Germany,DE,2020-38,50-64yr,2150,19065953,19.458770301175083,TESSy COVID-19
Germany,DE,2020-39,50-64yr,2394,19065953,23.833059905266733,TESSy COVID-19
Germany,DE,2020-40,50-64yr,2990,19065953,28.23881921874034,TESSy COVID-19
Germany,DE,2020-41,50-64yr,5411,19065953,44.0628380862997,TESSy COVID-19
